customer_id,created_at,feedback_text
CUST-4933,2026-05-03 06:12:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. (using version 2.4.1)"
CUST-1895,2026-06-13 09:32:57,Disappointed. The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-7663,2026-04-28 22:49:57,Robust product quality. The features work exactly as described without any hiccups. Hope this gets fixed soon.
CUST-7393,2026-05-26 17:08:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-1295,2026-04-03 23:55:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-7353,2026-04-18 13:32:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. Hope this gets fixed soon.
CUST-2562,2026-04-26 14:03:57,Awesome! The new update made the page transition so smooth and fast. Loads instantly now!
CUST-8003,2026-03-31 09:58:57,Just wanted to say: The interface looks fine but the button placement for saving projects is a bit weird.
CUST-7177,2026-04-05 16:35:57,Just wanted to say: Robust product quality. The features work exactly as described without any hiccups.
CUST-6708,2026-03-24 12:32:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. (using version 2.4.1)"
CUST-8364,2026-04-14 02:22:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-8449,2026-05-30 21:42:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. (using version 2.4.1)
CUST-3349,2026-05-17 16:32:57,Just wanted to say: The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-1453,2026-06-08 06:23:57,Disappointed. There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-7849,2026-04-22 13:45:57,Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-6172,2026-05-31 22:44:57,The subscription price is too high for small startups. $59/month is steep for basic features. (using version 2.4.1)
CUST-7533,2026-05-22 09:10:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-8963,2026-04-20 13:20:57,The interface looks fine but the button placement for saving projects is a bit weird. Hope this gets fixed soon.
CUST-2398,2026-06-09 00:22:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-3380,2026-03-24 07:59:57,Just wanted to say: CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-4481,2026-06-09 11:50:57,Disappointed. The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-1223,2026-05-31 07:30:57,"Just wanted to say: Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-8824,2026-04-26 07:49:57,Excellent customer service. They helped me set up my custom integrations step-by-step. (using version 2.4.1)
CUST-2104,2026-04-12 15:50:57,Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-3115,2026-03-21 21:48:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-6410,2026-04-02 20:51:57,Just wanted to say: I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-4165,2026-04-27 11:10:57,Disappointed. Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-1203,2026-04-01 21:08:57,CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-6666,2026-03-27 04:40:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-8321,2026-04-01 02:25:57,I'd love to use this but the pricing packages are not flexible enough for individual developers. Hope this gets fixed soon.
CUST-9120,2026-05-20 17:34:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-1186,2026-05-26 23:36:57,The app crashed twice today while I was trying to import a CSV file. Lost my work. Hope this gets fixed soon.
CUST-8629,2026-05-02 16:07:57,No live chat option? Email support takes way too long to respond. Very frustrating. Hope this gets fixed soon.
CUST-2360,2026-05-03 20:59:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. (using version 2.4.1)"
CUST-1333,2026-06-15 18:04:57,Just wanted to say: Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-3564,2026-05-21 08:33:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-5165,2026-04-24 03:54:57,Awesome! Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-2173,2026-03-25 05:16:57,There are so many bugs in the latest release. The export PDF button is completely broken. Hope this gets fixed soon.
CUST-9285,2026-03-30 06:22:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-8808,2026-05-11 00:48:57,Just wanted to say: Data synchronization fails frequently between my web app and the desktop client.
CUST-8817,2026-06-16 03:41:57,Just wanted to say: Please add a native dark mode. Working at night is blinding with this white screen.
CUST-8294,2026-04-03 23:29:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. Hope this gets fixed soon.
CUST-6772,2026-04-12 19:24:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. Hope this gets fixed soon.
CUST-3702,2026-05-11 13:47:57,The app crashed twice today while I was trying to import a CSV file. Lost my work. Hope this gets fixed soon.
CUST-3647,2026-06-14 11:25:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-8898,2026-06-12 00:48:57,Excellent customer service. They helped me set up my custom integrations step-by-step. (using version 2.4.1)
CUST-2091,2026-05-15 12:56:57,No live chat option? Email support takes way too long to respond. Very frustrating. Hope this gets fixed soon.
CUST-8114,2026-04-19 22:49:57,The new update made the page transition so smooth and fast. Loads instantly now! Hope this gets fixed soon.
CUST-9838,2026-06-06 18:22:57,Excellent customer service. They helped me set up my custom integrations step-by-step. (using version 2.4.1)
CUST-8742,2026-05-13 14:07:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-6537,2026-04-17 16:12:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. Hope this gets fixed soon.
CUST-9052,2026-06-10 10:52:57,Just wanted to say: The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-4017,2026-05-30 02:00:57,Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-9330,2026-04-10 04:39:57,Please add a native dark mode. Working at night is blinding with this white screen.
CUST-2838,2026-04-05 18:51:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes. Hope this gets fixed soon.
CUST-2682,2026-05-25 05:26:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us. (using version 2.4.1)
CUST-9789,2026-05-01 16:28:57,Just wanted to say: No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-9739,2026-04-01 15:24:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-7209,2026-06-11 13:37:57,"Just wanted to say: Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-8221,2026-06-13 05:21:57,We really need a Slack integration so our team can get notifications directly in our channels. (using version 2.4.1)
CUST-4083,2026-05-17 02:18:57,"Just wanted to say: The application response time is average, but it sometimes lags when exporting data."
CUST-1025,2026-04-14 13:23:57,"The application response time is average, but it sometimes lags when exporting data. (using version 2.4.1)"
CUST-2847,2026-03-28 03:42:57,Robust product quality. The features work exactly as described without any hiccups. Highly recommend.
CUST-8262,2026-05-28 23:17:57,"Just wanted to say: Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-6852,2026-05-30 03:18:57,The app is mostly stable but there are some minor visual bugs in the chart displays. Hope this gets fixed soon.
CUST-4722,2026-04-22 22:42:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-9348,2026-05-30 00:23:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-8367,2026-06-02 12:51:57,Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-4780,2026-05-01 17:30:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. Hope this gets fixed soon.
CUST-4004,2026-04-11 21:11:57,There are so many bugs in the latest release. The export PDF button is completely broken. Hope this gets fixed soon.
CUST-3072,2026-04-25 11:42:57,Just wanted to say: The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-4381,2026-05-20 06:37:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-4993,2026-06-04 20:30:57,"Awesome! Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-3845,2026-05-22 20:36:57,Just wanted to say: Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-8753,2026-03-22 05:29:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-8511,2026-03-28 02:23:57,Robust product quality. The features work exactly as described without any hiccups. Highly recommend.
CUST-8317,2026-06-10 12:28:57,Disappointed. The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-5923,2026-05-19 18:01:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes. Hope this gets fixed soon.
CUST-5947,2026-05-25 15:40:57,"Disappointed. It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-5633,2026-05-26 13:39:57,Awesome! Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-9351,2026-04-21 06:58:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-9858,2026-04-26 17:44:57,Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-6166,2026-04-29 16:49:57,Just wanted to say: The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-6623,2026-05-20 15:15:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-4983,2026-04-11 11:31:57,Just wanted to say: The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-3332,2026-05-05 07:10:57,I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-3277,2026-05-22 19:32:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-3439,2026-05-08 12:14:57,Just wanted to say: The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-8717,2026-05-30 23:48:57,Awesome! The live chat support was incredible! Solved my issue in less than 5 minutes.
CUST-9430,2026-05-25 20:30:57,Disappointed. The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load.
CUST-7337,2026-04-03 23:22:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-9108,2026-04-28 07:50:57,"The application response time is average, but it sometimes lags when exporting data. (using version 2.4.1)"
CUST-4710,2026-04-02 21:46:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Hope this gets fixed soon.
CUST-7849,2026-05-06 17:07:57,Why does the app lag so much when switching between workspaces? Please optimize performance. Hope this gets fixed soon.
CUST-4437,2026-04-01 23:42:57,Just wanted to say: The new update made the page transition so smooth and fast. Loads instantly now!
CUST-2279,2026-05-28 07:22:57,Just wanted to say: No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-8611,2026-03-23 20:37:57,Just wanted to say: We really need a Slack integration so our team can get notifications directly in our channels.
CUST-4211,2026-05-05 02:54:57,Awesome! Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-6361,2026-04-27 21:07:57,Just wanted to say: Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-5533,2026-06-03 19:44:57,The app is mostly stable but there are some minor visual bugs in the chart displays. (using version 2.4.1)
CUST-7578,2026-04-11 11:36:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-9100,2026-06-05 21:10:57,Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-7336,2026-04-27 20:44:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-7566,2026-05-03 12:24:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-6383,2026-04-11 12:16:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. (using version 2.4.1)
CUST-3507,2026-05-01 23:54:57,No live chat option? Email support takes way too long to respond. Very frustrating. (using version 2.4.1)
CUST-9780,2026-05-26 05:48:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-4389,2026-04-04 21:29:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-6293,2026-05-30 13:55:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-9183,2026-03-28 15:03:57,Disappointed. The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-6390,2026-05-05 09:04:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-1141,2026-04-16 12:22:57,"Just wanted to say: The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-1973,2026-04-28 10:03:57,Just wanted to say: It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-5073,2026-06-18 23:17:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-9027,2026-05-09 02:43:57,Just wanted to say: Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-9582,2026-05-03 05:12:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-4330,2026-04-14 05:16:57,The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-5286,2026-04-17 09:23:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-9165,2026-06-11 17:23:57,Awesome! The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-5841,2026-05-06 14:35:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. Hope this gets fixed soon.
CUST-7757,2026-06-05 02:35:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-3713,2026-03-28 13:26:57,I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-1716,2026-06-16 01:51:57,Just wanted to say: Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-8293,2026-03-27 22:53:57,Disappointed. I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-1693,2026-05-21 21:04:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. (using version 2.4.1)
CUST-3849,2026-04-29 04:15:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-5922,2026-04-20 00:03:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt."
CUST-9618,2026-04-21 22:46:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-4716,2026-03-31 00:18:57,Disappointed. The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-4331,2026-05-18 13:59:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-8969,2026-06-10 12:26:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-1838,2026-04-10 22:25:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-8178,2026-03-27 13:36:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-6500,2026-04-07 17:32:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-4392,2026-04-26 12:58:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. Hope this gets fixed soon.
CUST-4918,2026-03-24 04:36:57,The interface looks fine but the button placement for saving projects is a bit weird.
CUST-8229,2026-05-22 05:35:57,Robust product quality. The features work exactly as described without any hiccups. Hope this gets fixed soon.
CUST-6680,2026-06-18 04:53:57,Data synchronization fails frequently between my web app and the desktop client. Hope this gets fixed soon.
CUST-9506,2026-05-03 08:52:57,The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-6505,2026-04-23 04:54:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-6236,2026-05-17 05:20:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-9145,2026-03-26 20:15:57,Disappointed. The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-4726,2026-04-08 02:23:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Highly recommend.
CUST-9035,2026-04-23 23:43:57,Awesome! Great value for money. The ROI we get from the team plan is well worth the cost.
CUST-8172,2026-06-15 21:01:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. (using version 2.4.1)
CUST-7640,2026-04-07 18:16:57,There are so many bugs in the latest release. The export PDF button is completely broken. Hope this gets fixed soon.
CUST-2392,2026-04-20 09:46:57,"Pricing is average for this category, but I wish there was a pay-as-you-go option."
CUST-4023,2026-06-04 08:05:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. Hope this gets fixed soon.
CUST-7995,2026-06-07 04:40:57,Just wanted to say: There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-8623,2026-04-22 13:05:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Highly recommend.
CUST-3229,2026-04-14 04:17:57,There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-3385,2026-06-12 06:17:57,"The application response time is average, but it sometimes lags when exporting data."
CUST-4946,2026-06-01 04:15:57,Data synchronization fails frequently between my web app and the desktop client.
CUST-3192,2026-05-05 15:03:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-9639,2026-05-15 21:46:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-7183,2026-04-14 18:35:57,Awesome! I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software.
CUST-1335,2026-05-22 00:20:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-1314,2026-04-15 21:55:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-9246,2026-04-18 04:53:57,The app crashed twice today while I was trying to import a CSV file. Lost my work.
CUST-9372,2026-05-20 07:46:57,"It is hard to read the text in light mode. Contrast is very poor, my eyes hurt. (using version 2.4.1)"
CUST-7190,2026-05-29 11:05:57,Can you add an API endpoint to let us programmatically fetch analysis results? (using version 2.4.1)
CUST-9767,2026-05-25 06:51:57,Just wanted to say: I highly recommend adding multi-user collaboration and permission roles for team workspaces.
CUST-2199,2026-05-10 02:27:57,Just wanted to say: Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-3476,2026-04-17 23:38:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form. Hope this gets fixed soon."
CUST-6055,2026-06-18 01:23:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go. (using version 2.4.1)
CUST-1633,2026-04-26 20:47:57,The interface looks fine but the button placement for saving projects is a bit weird. (using version 2.4.1)
CUST-5698,2026-06-08 01:08:57,Please add a native dark mode. Working at night is blinding with this white screen.
CUST-2782,2026-05-04 09:27:57,"The application response time is average, but it sometimes lags when exporting data. Hope this gets fixed soon."
CUST-1589,2026-06-11 09:01:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. (using version 2.4.1)
CUST-5389,2026-05-28 10:07:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form."
CUST-7934,2026-05-26 11:19:57,Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-1403,2026-03-25 05:44:57,Awesome! Excellent customer service. They helped me set up my custom integrations step-by-step.
CUST-8464,2026-04-19 04:16:57,Why does the app lag so much when switching between workspaces? Please optimize performance. (using version 2.4.1)
CUST-1998,2026-05-29 22:10:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish. Hope this gets fixed soon.
CUST-5494,2026-06-15 08:43:57,Disappointed. CPU usage spikes to 100% every time I open the editor. It lags my entire computer.
CUST-2927,2026-06-01 15:27:57,Please add a native dark mode. Working at night is blinding with this white screen.
CUST-7542,2026-04-01 09:57:57,Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-1914,2026-05-10 21:09:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-2301,2026-06-11 21:24:57,Just wanted to say: The support agent didn't read my query properly and just pasted a generic article link. Unhelpful.
CUST-2666,2026-04-08 07:31:57,Just wanted to say: The interface looks fine but the button placement for saving projects is a bit weird.
CUST-5023,2026-05-24 02:11:57,Disappointed. Data synchronization fails frequently between my web app and the desktop client.
CUST-4078,2026-03-26 07:31:57,Just wanted to say: The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-5757,2026-04-09 14:01:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Highly recommend.
CUST-3881,2026-04-28 04:44:57,Just wanted to say: The interface looks fine but the button placement for saving projects is a bit weird.
CUST-1464,2026-05-27 05:45:57,The loading time for the main analytics dashboard is extremely slow. It takes over 10 seconds to load. (using version 2.4.1)
CUST-4177,2026-06-06 17:22:57,The mobile web version is completely broken. Buttons overlap and I can't click the menu. (using version 2.4.1)
CUST-4817,2026-05-01 17:14:57,There are so many bugs in the latest release. The export PDF button is completely broken. (using version 2.4.1)
CUST-8622,2026-05-30 14:16:57,No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-8888,2026-03-25 08:52:57,The app is mostly stable but there are some minor visual bugs in the chart displays.
CUST-5242,2026-06-04 02:31:57,It would be great if we could export reports in PowerPoint format for executive presentations.
CUST-4258,2026-06-08 05:30:57,Data synchronization fails frequently between my web app and the desktop client. (using version 2.4.1)
CUST-3313,2026-06-03 02:53:57,Just wanted to say: The mobile web version is completely broken. Buttons overlap and I can't click the menu.
CUST-4050,2026-04-11 00:22:57,"Just wanted to say: Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team."
CUST-1044,2026-05-13 21:35:57,Just wanted to say: Robust product quality. The features work exactly as described without any hiccups.
CUST-5680,2026-03-23 01:03:57,I'd love to use this but the pricing packages are not flexible enough for individual developers.
CUST-3450,2026-04-19 00:56:57,Awesome! The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-5791,2026-03-22 02:44:57,Disappointed. Why does the app lag so much when switching between workspaces? Please optimize performance.
CUST-9733,2026-04-26 08:27:57,No live chat option? Email support takes way too long to respond. Very frustrating. (using version 2.4.1)
CUST-2542,2026-06-04 15:30:57,There are so many bugs in the latest release. The export PDF button is completely broken. Hope this gets fixed soon.
CUST-1150,2026-05-30 06:37:57,Just wanted to say: No live chat option? Email support takes way too long to respond. Very frustrating.
CUST-8007,2026-04-18 19:40:57,We really need a Slack integration so our team can get notifications directly in our channels.
CUST-2688,2026-05-17 16:15:57,Can you add an API endpoint to let us programmatically fetch analysis results?
CUST-6064,2026-04-14 18:45:57,Just wanted to say: I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-3462,2026-04-01 20:22:57,The new update made the page transition so smooth and fast. Loads instantly now! Hope this gets fixed soon.
CUST-8745,2026-04-30 03:14:57,Just wanted to say: The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-8557,2026-05-14 04:05:57,Just wanted to say: Is there a mobile app in the roadmap? I need to check the status dashboard on the go.
CUST-4132,2026-04-20 21:42:57,The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes. Hope this gets fixed soon.
CUST-7474,2026-06-10 12:10:57,There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-4930,2026-04-14 13:20:57,There are so many bugs in the latest release. The export PDF button is completely broken.
CUST-6394,2026-06-12 09:22:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Highly recommend.
CUST-7323,2026-06-05 03:29:57,"The application response time is average, but it sometimes lags when exporting data. (using version 2.4.1)"
CUST-1203,2026-05-20 16:13:57,There are so many bugs in the latest release. The export PDF button is completely broken. (using version 2.4.1)
CUST-6605,2026-06-13 21:43:57,The pricing is very reasonable considering the amount of time and manual effort this tool saves us.
CUST-2041,2026-03-23 11:41:57,Just wanted to say: The layout is extremely clean and intuitive. I was able to figure out the workflows in 2 minutes.
CUST-8523,2026-04-03 09:30:57,I've been using this tool for 6 months and it hasn't crashed once. Extremely stable software. Highly recommend.
CUST-2566,2026-06-15 06:31:57,The navigation menu is really confusing. It takes me 4 clicks just to find the settings page. (using version 2.4.1)
CUST-8902,2026-05-19 21:48:57,"Beautiful interface! Very clean, uncluttered, and easy to use. Kudos to the design team. Hope this gets fixed soon."
CUST-5547,2026-03-26 06:52:57,I highly recommend adding multi-user collaboration and permission roles for team workspaces. Hope this gets fixed soon.
CUST-8542,2026-03-29 03:57:57,Disappointed. I submitted a support ticket 3 days ago about a billing issue and still haven't heard back.
CUST-2368,2026-05-05 02:53:57,Please add a native dark mode. Working at night is blinding with this white screen. Hope this gets fixed soon.
CUST-8665,2026-03-24 21:26:57,"The support docs are okay, but I prefer speaking to a human. Hard to find the contact form. (using version 2.4.1)"
CUST-4076,2026-06-06 22:00:57,Just wanted to say: The new update made the page transition so smooth and fast. Loads instantly now!
CUST-9812,2026-05-08 07:43:57,Just wanted to say: Suddenly locking features that were previously free behind the Pro plan is a bad move.
CUST-8352,2026-06-04 22:17:57,There are so many bugs in the latest release. The export PDF button is completely broken. Hope this gets fixed soon.
CUST-2718,2026-04-05 06:24:57,The new update made the page transition so smooth and fast. Loads instantly now! (using version 2.4.1)
CUST-6850,2026-04-22 09:50:57,Disappointed. The subscription price is too high for small startups. $59/month is steep for basic features.
CUST-5880,2026-05-24 04:55:57,Just wanted to say: The navigation menu is really confusing. It takes me 4 clicks just to find the settings page.
CUST-2163,2026-06-08 06:52:57,The new update made the page transition so smooth and fast. Loads instantly now! (using version 2.4.1)
CUST-5905,2026-04-16 12:04:57,The support agent didn't read my query properly and just pasted a generic article link. Unhelpful. Hope this gets fixed soon.
CUST-6254,2026-05-22 08:56:57,I keep getting timeout errors when running reports for large date ranges. The app feels sluggish.
CUST-3257,2026-05-08 00:51:57,Suddenly locking features that were previously free behind the Pro plan is a bad move. Hope this gets fixed soon.
CUST-6010,2026-05-09 01:47:57,The live chat support was incredible! Solved my issue in less than 5 minutes. Hope this gets fixed soon.
CUST-9915,2026-06-05 20:57:57,No live chat option? Email support takes way too long to respond. Very frustrating. Hope this gets fixed soon.
CUST-6823,2026-06-12 14:36:57,No live chat option? Email support takes way too long to respond. Very frustrating. Hope this gets fixed soon.
CUST-7417,2026-05-22 00:14:57,Why does the app lag so much when switching between workspaces? Please optimize performance.
